date,product_name,category,season,market_demand,weather_impact,base_price,price,month,year,day_of_year
2022-12-24,Cream,Dairy,Summer,medium,medium,150.36581494984398,125.05,12,2022,358
2022-12-24,Chicken,Meat,Summer,medium,none,164.99466444369025,157.58,12,2022,358
2022-12-24,Beef,Meat,Summer,low,medium,126.56303170203131,82.02,12,2022,358
2022-12-24,Pork,Meat,Summer,medium,none,32.49093546275301,29.83,12,2022,358
2022-12-24,Fish,Meat,Summer,medium,high,81.3725428584005,57.9,12,2022,358
2022-12-24,Lamb,Meat,Summer,low,high,173.28697747475942,110.86,12,2022,358
2022-12-31,Tomatoes,Vegetables,Summer,low,high,161.25854272849784,100.77,12,2022,365
2022-12-31,Potatoes,Vegetables,Summer,low,high,75.41954876292489,47.21,12,2022,365
2022-12-31,Onions,Vegetables,Summer,high,high,124.61517626977218,130.28,12,2022,365
2022-12-31,Carrots,Vegetables,Summer,low,high,34.700109654817325,20.5,12,2022,365
2022-12-31,Spinach,Vegetables,Summer,high,medium,42.999437502198276,41.14,12,2022,365
2022-12-31,Apples,Fruits,Summer,low,none,143.23271496769394,110.08,12,2022,365
2022-12-31,Bananas,Fruits,Summer,medium,high,42.926505220618594,34.9,12,2022,365
2022-12-31,Oranges,Fruits,Summer,medium,medium,186.36576942856087,150.93,12,2022,365
2022-12-31,Mangoes,Fruits,Summer,high,high,77.28716744943065,79.09,12,2022,365
2022-12-31,Grapes,Fruits,Summer,medium,medium,71.88528389012633,62.78,12,2022,365
2022-12-31,Rice,Grains,Summer,high,none,22.454124303047863,26.56,12,2022,365
2022-12-31,Wheat,Grains,Summer,medium,medium,46.67914317787843,40.19,12,2022,365
2022-12-31,Corn,Grains,Summer,high,none,180.99278995673131,212.37,12,2022,365
2022-12-31,Barley,Grains,Summer,low,medium,35.3101493880634,22.33,12,2022,365
2022-12-31,Oats,Grains,Summer,high,none,129.28435055904384,147.93,12,2022,365
2022-12-31,Milk,Dairy,Summer,high,high,106.40852791581541,98.98,12,2022,365
2022-12-31,Cheese,Dairy,Summer,high,none,197.72050854431828,212.25,12,2022,365
2022-12-31,Butter,Dairy,Summer,medium,medium,31.846116924303765,27.41,12,2022,365
2022-12-31,Yogurt,Dairy,Summer,high,none,78.84938438060155,90.46,12,2022,365
2022-12-31,Cream,Dairy,Summer,medium,high,141.05130728125684,103.92,12,2022,365
2022-12-31,Chicken,Meat,Summer,high,high,43.97778634459316,40.48,12,2022,365
2022-12-31,Beef,Meat,Summer,low,high,124.12865148127942,79.82,12,2022,365
2022-12-31,Pork,Meat,Summer,medium,medium,177.1146958818196,150.07,12,2022,365
2022-12-31,Fish,Meat,Summer,low,none,131.45109236585063,85.67,12,2022,365
2022-12-31,Lamb,Meat,Summer,high,none,71.21744942184807,88.27,12,2022,365
2023-01-07,Tomatoes,Vegetables,Spring,medium,low,61.857439691753896,54.16,1,2023,7
2023-01-07,Potatoes,Vegetables,Spring,high,none,106.12839261929405,139.11,1,2023,7
2023-01-07,Onions,Vegetables,Spring,high,high,35.48578826592978,36.12,1,2023,7
2023-01-07,Carrots,Vegetables,Spring,high,medium,125.40578309707026,138.91,1,2023,7
2023-01-07,Spinach,Vegetables,Spring,high,medium,134.79934553220647,143.26,1,2023,7
2023-01-07,Apples,Fruits,Spring,medium,low,109.66338983864763,106.23,1,2023,7
2023-01-07,Bananas,Fruits,Spring,low,medium,137.53093846481158,105.16,1,2023,7
2023-01-07,Oranges,Fruits,Spring,medium,medium,124.96343943792503,109.43,1,2023,7
2023-01-07,Mangoes,Fruits,Spring,low,high,135.3737950577764,86.35,1,2023,7
2023-01-07,Grapes,Fruits,Spring,medium,high,146.31288929790628,120.85,1,2023,7
2023-01-07,Rice,Grains,Spring,medium,none,184.04105421415352,177.26,1,2023,7
2023-01-07,Wheat,Grains,Spring,low,none,30.23865159997638,25.17,1,2023,7
2023-01-07,Corn,Grains,Spring,medium,high,79.64339937253706,66.29,1,2023,7
2023-01-07,Barley,Grains,Spring,medium,low,156.1256824560382,145.72,1,2023,7
2023-01-07,Oats,Grains,Spring,high,none,188.25138478789418,226.15,1,2023,7
2023-01-07,Milk,Dairy,Spring,high,none,125.21776038670247,158.81,1,2023,7
2023-01-07,Cheese,Dairy,Spring,high,none,31.166617453180674,40.56,1,2023,7
2023-01-07,Butter,Dairy,Spring,medium,high,49.14614119379847,45.93,1,2023,7
2023-01-07,Yogurt,Dairy,Spring,medium,high,101.31310567665989,84.41,1,2023,7
2023-01-07,Cream,Dairy,Spring,low,medium,40.72631211113621,26.39,1,2023,7
2023-01-07,Chicken,Meat,Spring,low,high,130.51630212921089,88.0,1,2023,7
2023-01-07,Beef,Meat,Spring,high,none,91.4506351281727,129.36,1,2023,7
2023-01-07,Pork,Meat,Spring,medium,none,136.77776950868946,127.24,1,2023,7
2023-01-07,Fish,Meat,Spring,high,high,105.93491410646367,118.97,1,2023,7
2023-01-07,Lamb,Meat,Spring,low,none,92.26312023602779,68.83,1,2023,7
2023-01-14,Tomatoes,Vegetables,Spring,low,high,141.6118357276838,90.69,1,2023,14
2023-01-14,Potatoes,Vegetables,Spring,low,medium,30.54175495121609,22.41,1,2023,14
2023-01-14,Onions,Vegetables,Spring,high,high,176.944351030491,189.48,1,2023,14
2023-01-14,Carrots,Vegetables,Spring,medium,high,164.54213867473769,128.09,1,2023,14
2023-01-14,Spinach,Vegetables,Spring,medium,none,121.8531008563844,119.33,1,2023,14
2023-01-14,Apples,Fruits,Spring,high,medium,73.33864434196401,92.15,1,2023,14
2023-01-14,Bananas,Fruits,Spring,low,none,86.87837203757739,69.83,1,2023,14
2023-01-14,Oranges,Fruits,Spring,high,none,77.44222816768325,107.29,1,2023,14
2023-01-14,Mangoes,Fruits,Spring,high,low,34.43361622618039,43.63,1,2023,14
2023-01-14,Grapes,Fruits,Spring,medium,low,169.15752310129207,153.53,1,2023,14
2023-01-14,Rice,Grains,Spring,low,medium,189.35843052065678,146.57,1,2023,14
2023-01-14,Wheat,Grains,Spring,low,low,194.76924492883134,154.6,1,2023,14
2023-01-14,Corn,Grains,Spring,medium,medium,27.251393380039723,24.61,1,2023,14
2023-01-14,Barley,Grains,Spring,low,low,124.51614066373413,97.89,1,2023,14
2023-01-14,Oats,Grains,Spring,low,high,106.63003121946267,79.04,1,2023,14
2023-01-14,Milk,Dairy,Spring,low,low,23.971906762812353,16.71,1,2023,14
2023-01-14,Cheese,Dairy,Spring,low,medium,166.58962026837705,111.12,1,2023,14
2023-01-14,Butter,Dairy,Spring,high,none,99.17401514849028,119.04,1,2023,14
2023-01-14,Yogurt,Dairy,Spring,high,medium,42.87732323931906,49.76,1,2023,14
2023-01-14,Cream,Dairy,Spring,medium,none,155.3831659178428,165.81,1,2023,14
2023-01-14,Chicken,Meat,Spring,high,high,55.43981691962304,57.58,1,2023,14
2023-01-14,Beef,Meat,Spring,medium,none,67.60492700009434,61.77,1,2023,14
2023-01-14,Pork,Meat,Spring,high,low,59.27137932678918,72.7,1,2023,14
2023-01-14,Fish,Meat,Spring,low,medium,100.16957467601699,68.48,1,2023,14
2023-01-14,Lamb,Meat,Spring,high,high,175.93263847679265,191.11,1,2023,14
2023-01-21,Tomatoes,Vegetables,Spring,low,none,22.579563056060227,16.33,1,2023,21
2023-01-21,Potatoes,Vegetables,Spring,low,medium,167.52971955184398,127.56,1,2023,21
2023-01-21,Onions,Vegetables,Spring,high,low,71.00553240040128,88.45,1,2023,21
2023-01-21,Carrots,Vegetables,Spring,high,none,87.28545959606043,102.4,1,2023,21
2023-01-21,Spinach,Vegetables,Spring,medium,high,45.73295796813539,36.88,1,2023,21
2023-01-21,Apples,Fruits,Spring,high,low,127.64164111917493,158.01,1,2023,21
2023-01-21,Bananas,Fruits,Spring,high,low,106.99297129393854,122.76,1,2023,21
2023-01-21,Oranges,Fruits,Spring,low,medium,111.02541388064732,73.08,1,2023,21
2023-01-21,Mangoes,Fruits,Spring,low,medium,123.29585294187734,95.48,1,2023,21
2023-01-21,Grapes,Fruits,Spring,low,none,120.41726161881317,87.64,1,2023,21
2023-01-21,Rice,Grains,Spring,medium,low,37.64138326053339,33.51,1,2023,21
2023-01-21,Wheat,Grains,Spring,low,high,117.42861996950205,72.59,1,2023,21
2023-01-21,Corn,Grains,Spring,medium,high,190.27476017220786,155.15,1,2023,21
2023-01-21,Barley,Grains,Spring,low,none,33.89375544076423,28.72,1,2023,21
2023-01-21,Oats,Grains,Spring,medium,none,156.2164562444471,145.78,1,2023,21
2023-01-21,Milk,Dairy,Spring,medium,medium,30.639047757617814,28.84,1,2023,21
2023-01-21,Cheese,Dairy,Spring,medium,none,28.455138397665163,26.13,1,2023,21
2023-01-21,Butter,Dairy,Spring,high,high,71.46209607881643,73.75,1,2023,21
2023-01-21,Yogurt,Dairy,Spring,high,high,29.974859919603997,33.05,1,2023,21
2023-01-21,Cream,Dairy,Spring,low,high,94.77974010657613,60.29,1,2023,21
2023-01-21,Chicken,Meat,Spring,high,low,37.71635403824637,47.51,1,2023,21
2023-01-21,Beef,Meat,Spring,high,low,151.1581311625885,186.32,1,2023,21
2023-01-21,Pork,Meat,Spring,medium,low,50.51073653589056,50.84,1,2023,21
2023-01-21,Fish,Meat,Spring,high,none,141.95824493307964,183.63,1,2023,21
2023-01-21,Lamb,Meat,Spring,high,none,186.0381710581024,231.24,1,2023,21
2023-01-28,Tomatoes,Vegetables,Spring,high,medium,82.98881364272853,106.66,1,2023,28
2023-01-28,Potatoes,Vegetables,Spring,medium,low,63.32069265628755,64.13,1,2023,28
2023-01-28,Onions,Vegetables,Spring,low,none,60.43833157551799,47.48,1,2023,28
2023-01-28,Carrots,Vegetables,Spring,high,high,196.0797203347805,229.63,1,2023,28
2023-01-28,Spinach,Vegetables,Spring,high,high,80.15468855115978,87.15,1,2023,28
2023-01-28,Apples,Fruits,Spring,high,high,124.1047573609772,145.48,1,2023,28
2023-01-28,Bananas,Fruits,Spring,low,none,175.95617303714602,146.17,1,2023,28
2023-01-28,Oranges,Fruits,Spring,high,high,45.19772780991732,50.43,1,2023,28
2023-01-28,Mangoes,Fruits,Spring,high,high,92.49310725442953,112.35,1,2023,28
2023-01-28,Grapes,Fruits,Spring,high,high,44.33911646831385,53.84,1,2023,28
2023-01-28,Rice,Grains,Spring,high,medium,21.994139466975742,26.1,1,2023,28
2023-01-28,Wheat,Grains,Spring,low,none,98.1293916945722,77.08,1,2023,28
2023-01-28,Corn,Grains,Spring,high,high,83.78789293750435,96.86,1,2023,28
2023-01-28,Barley,Grains,Spring,medium,none,146.1305938311675,148.87,1,2023,28
2023-01-28,Oats,Grains,Spring,low,none,123.60681715521476,98.33,1,2023,28
2023-01-28,Milk,Dairy,Spring,low,high,119.62491971777298,76.63,1,2023,28
2023-01-28,Cheese,Dairy,Spring,high,low,153.60885060541162,188.68,1,2023,28
2023-01-28,Butter,Dairy,Spring,high,low,27.79674918577615,33.17,1,2023,28
2023-01-28,Yogurt,Dairy,Spring,low,medium,154.0526110092578,104.17,1,2023,28
2023-01-28,Cream,Dairy,Spring,low,none,112.37151481076646,88.83,1,2023,28
2023-01-28,Chicken,Meat,Spring,medium,none,77.11498593568757,70.34,1,2023,28
2023-01-28,Beef,Meat,Spring,medium,none,144.92313453903358,139.68,1,2023,28
2023-01-28,Pork,Meat,Spring,high,none,94.79253135117187,116.89,1,2023,28
2023-01-28,Fish,Meat,Spring,high,low,36.43558445804064,41.44,1,2023,28
2023-01-28,Lamb,Meat,Spring,low,medium,43.14736747289945,28.34,1,2023,28
2023-02-04,Tomatoes,Vegetables,Summer,low,high,25.567558650841885,15.36,2,2023,35
2023-02-04,Potatoes,Vegetables,Summer,medium,none,113.84786386527341,96.24,2,2023,35
2023-02-04,Onions,Vegetables,Summer,medium,medium,24.061612106962503,19.83,2,2023,35
2023-02-04,Carrots,Vegetables,Summer,low,medium,76.89398309178753,52.9,2,2023,35
2023-02-04,Spinach,Vegetables,Summer,medium,medium,130.09635549019862,100.23,2,2023,35
2023-02-04,Apples,Fruits,Summer,low,low,78.93577257202064,50.55,2,2023,35
2023-02-04,Bananas,Fruits,Summer,medium,low,162.3243983420302,137.01,2,2023,35
2023-02-04,Oranges,Fruits,Summer,low,low,126.92890380202601,79.31,2,2023,35
2023-02-04,Mangoes,Fruits,Summer,high,medium,169.67734154077982,186.64,2,2023,35
2023-02-04,Grapes,Fruits,Summer,low,high,159.08077786306998,98.9,2,2023,35
2023-02-04,Rice,Grains,Summer,low,none,22.629619479598915,16.63,2,2023,35
2023-02-04,Wheat,Grains,Summer,low,none,89.74123326605697,68.47,2,2023,35
2023-02-04,Corn,Grains,Summer,high,medium,187.89552903085638,200.13,2,2023,35
2023-02-04,Barley,Grains,Summer,low,high,147.26275296906636,95.67,2,2023,35
2023-02-04,Oats,Grains,Summer,low,none,179.46451918953647,116.78,2,2023,35
2023-02-04,Milk,Dairy,Summer,low,medium,152.46523163935797,91.54,2,2023,35
2023-02-04,Cheese,Dairy,Summer,high,low,134.9279812638444,136.69,2,2023,35
2023-02-04,Butter,Dairy,Summer,high,medium,44.773352191705044,50.95,2,2023,35
2023-02-04,Yogurt,Dairy,Summer,low,high,24.431237091422947,14.52,2,2023,35
2023-02-04,Cream,Dairy,Summer,low,high,184.11065784429962,112.95,2,2023,35
2023-02-04,Chicken,Meat,Summer,high,medium,142.4863032543873,164.34,2,2023,35
2023-02-04,Beef,Meat,Summer,high,none,136.2084638705141,153.1,2,2023,35
2023-02-04,Pork,Meat,Summer,high,medium,160.74036433944016,175.75,2,2023,35
2023-02-04,Fish,Meat,Summer,high,none,193.81501554802406,212.36,2,2023,35
2023-02-04,Lamb,Meat,Summer,medium,medium,193.73773493823234,161.07,2,2023,35
2023-02-11,Tomatoes,Vegetables,Summer,high,low,150.70002668203466,155.68,2,2023,42
2023-02-11,Potatoes,Vegetables,Summer,low,medium,57.18458291992055,36.3,2,2023,42
2023-02-11,Onions,Vegetables,Summer,medium,medium,21.22664562202306,18.64,2,2023,42
2023-02-11,Carrots,Vegetables,Summer,low,high,166.17396998156224,107.7,2,2023,42
2023-02-11,Spinach,Vegetables,Summer,high,medium,78.27154860987625,76.54,2,2023,42
2023-02-11,Apples,Fruits,Summer,high,low,138.38890650967164,148.87,2,2023,42
2023-02-11,Bananas,Fruits,Summer,high,low,31.23763891000046,32.01,2,2023,42
2023-02-11,Oranges,Fruits,Summer,high,low,64.73716776693668,72.62,2,2023,42
2023-02-11,Mangoes,Fruits,Summer,high,medium,186.71693633918213,207.82,2,2023,42
2023-02-11,Grapes,Fruits,Summer,medium,high,69.26572238210677,48.72,2,2023,42
2023-02-11,Rice,Grains,Summer,medium,none,173.5992589805818,142.3,2,2023,42
2023-02-11,Wheat,Grains,Summer,high,low,140.4842571633347,148.14,2,2023,42
2023-02-11,Corn,Grains,Summer,high,medium,75.08848992117888,84.78,2,2023,42
2023-02-11,Barley,Grains,Summer,medium,high,44.714005888802646,33.04,2,2023,42
2023-02-11,Oats,Grains,Summer,medium,medium,139.21647297152958,119.8,2,2023,42
2023-02-11,Milk,Dairy,Summer,medium,medium,190.2349464006674,163.44,2,2023,42
2023-02-11,Cheese,Dairy,Summer,low,medium,197.5813605405939,117.33,2,2023,42
2023-02-11,Butter,Dairy,Summer,high,medium,136.43070120674855,147.64,2,2023,42
2023-02-11,Yogurt,Dairy,Summer,high,medium,75.28621665875806,86.56,2,2023,42
2023-02-11,Cream,Dairy,Summer,high,high,59.18825233606727,55.27,2,2023,42
2023-02-11,Chicken,Meat,Summer,medium,none,167.69938506602938,155.04,2,2023,42
2023-02-11,Beef,Meat,Summer,low,none,92.3227643196964,63.92,2,2023,42
2023-02-11,Pork,Meat,Summer,low,high,105.89601429523303,69.08,2,2023,42
2023-02-11,Fish,Meat,Summer,medium,medium,147.68998792838954,127.74,2,2023,42
2023-02-11,Lamb,Meat,Summer,low,none,140.78233649592377,98.59,2,2023,42
2023-02-18,Tomatoes,Vegetables,Summer,high,low,178.27032010826122,194.49,2,2023,49
2023-02-18,Potatoes,Vegetables,Summer,high,medium,179.54846515282551,206.51,2,2023,49
2023-02-18,Onions,Vegetables,Summer,high,high,142.24926229752128,146.99,2,2023,49
2023-02-18,Carrots,Vegetables,Summer,low,none,133.33310208894667,88.94,2,2023,49
2023-02-18,Spinach,Vegetables,Summer,low,high,195.9661928621078,131.82,2,2023,49
2023-02-18,Apples,Fruits,Summer,low,none,184.07265065585315,120.77,2,2023,49
2023-02-18,Bananas,Fruits,Summer,medium,none,66.01503688316507,55.51,2,2023,49
2023-02-18,Oranges,Fruits,Summer,high,none,50.14275401323793,53.19,2,2023,49
2023-02-18,Mangoes,Fruits,Summer,low,low,41.93985485580868,26.18,2,2023,49
2023-02-18,Grapes,Fruits,Summer,medium,none,91.41591016199528,81.47,2,2023,49
2023-02-18,Rice,Grains,Summer,medium,none,176.4514743325557,157.79,2,2023,49
2023-02-18,Wheat,Grains,Summer,medium,medium,93.92766417049991,82.09,2,2023,49
2023-02-18,Corn,Grains,Summer,low,medium,173.58364445548116,111.54,2,2023,49
2023-02-18,Barley,Grains,Summer,medium,high,66.19649729349725,50.77,2,2023,49
2023-02-18,Oats,Grains,Summer,medium,none,77.75381769497184,76.92,2,2023,49
2023-02-18,Milk,Dairy,Summer,high,none,98.34721033817969,116.69,2,2023,49
2023-02-18,Cheese,Dairy,Summer,medium,none,106.16687443379405,88.01,2,2023,49
2023-02-18,Butter,Dairy,Summer,medium,high,119.68821931407061,87.56,2,2023,49
2023-02-18,Yogurt,Dairy,Summer,low,low,168.0010602638619,120.26,2,2023,49
2023-02-18,Cream,Dairy,Summer,high,none,177.71464608852008,196.77,2,2023,49
2023-02-18,Chicken,Meat,Summer,low,low,147.0012880969444,91.96,2,2023,49
2023-02-18,Beef,Meat,Summer,low,high,153.9251444625818,89.2,2,2023,49
2023-02-18,Pork,Meat,Summer,medium,low,154.88822301034807,125.35,2,2023,49
2023-02-18,Fish,Meat,Summer,medium,high,29.689494483522633,20.62,2,2023,49
2023-02-18,Lamb,Meat,Summer,medium,low,90.5259610310909,74.94,2,2023,49
2023-02-25,Tomatoes,Vegetables,Summer,high,none,99.95301323810598,117.15,2,2023,56
2023-02-25,Potatoes,Vegetables,Summer,high,low,175.06022348383837,175.51,2,2023,56
2023-02-25,Onions,Vegetables,Summer,medium,high,160.04833516697585,134.41,2,2023,56
2023-02-25,Carrots,Vegetables,Summer,medium,medium,106.98177365757833,91.07,2,2023,56
2023-02-25,Spinach,Vegetables,Summer,low,high,64.74887923039515,43.53,2,2023,56
2023-02-25,Apples,Fruits,Summer,high,none,174.35550939534627,212.42,2,2023,56
2023-02-25,Bananas,Fruits,Summer,high,medium,82.20432545674635,84.89,2,2023,56
2023-02-25,Oranges,Fruits,Summer,high,low,62.25579591049483,66.95,2,2023,56
2023-02-25,Mangoes,Fruits,Summer,medium,high,168.95426491168706,124.28,2,2023,56
2023-02-25,Grapes,Fruits,Summer,high,medium,63.40973857539715,62.59,2,2023,56
2023-02-25,Rice,Grains,Summer,high,high,119.99892257941158,117.37,2,2023,56
2023-02-25,Wheat,Grains,Summer,medium,medium,87.83603846249393,76.91,2,2023,56
2023-02-25,Corn,Grains,Summer,low,low,108.7322548980548,68.52,2,2023,56
2023-02-25,Barley,Grains,Summer,medium,medium,191.6125182887771,170.53,2,2023,56
2023-02-25,Oats,Grains,Summer,high,none,76.63320360833578,95.84,2,2023,56
2023-02-25,Milk,Dairy,Summer,high,high,184.845365003121,175.87,2,2023,56
2023-02-25,Cheese,Dairy,Summer,medium,medium,78.73078728241036,67.1,2,2023,56
2023-02-25,Butter,Dairy,Summer,low,none,27.69312909115125,18.42,2,2023,56
2023-02-25,Yogurt,Dairy,Summer,low,medium,50.93777218446637,34.58,2,2023,56
2023-02-25,Cream,Dairy,Summer,high,none,45.020396935833986,52.49,2,2023,56
2023-02-25,Chicken,Meat,Summer,low,high,58.21141550034644,38.72,2,2023,56
2023-02-25,Beef,Meat,Summer,low,medium,183.65638451716768,128.25,2,2023,56
2023-02-25,Pork,Meat,Summer,high,high,55.85954345067377,53.21,2,2023,56
2023-02-25,Fish,Meat,Summer,medium,low,87.86970758030579,74.31,2,2023,56
2023-02-25,Lamb,Meat,Summer,medium,low,126.59985187965928,101.62,2,2023,56
2023-03-04,Tomatoes,Vegetables,Monsoon,medium,low,100.49618579895885,80.04,3,2023,63
2023-03-04,Potatoes,Vegetables,Monsoon,medium,medium,136.19618415389402,98.98,3,2023,63
2023-03-04,Onions,Vegetables,Monsoon,medium,low,35.74037032397938,26.69,3,2023,63
2023-03-04,Carrots,Vegetables,Monsoon,medium,none,27.16605910023569,23.71,3,2023,63
2023-03-04,Spinach,Vegetables,Monsoon,medium,none,191.6538694093441,139.31,3,2023,63
2023-03-04,Apples,Fruits,Monsoon,high,none,52.237089079072675,56.56,3,2023,63
2023-03-04,Bananas,Fruits,Monsoon,medium,none,110.663949679083,88.68,3,2023,63
2023-03-04,Oranges,Fruits,Monsoon,medium,none,131.64344376840418,102.0,3,2023,63
2023-03-04,Mangoes,Fruits,Monsoon,high,none,132.98039788858557,128.51,3,2023,63
2023-03-04,Grapes,Fruits,Monsoon,high,medium,188.85154512226364,190.46,3,2023,63
2023-03-04,Rice,Grains,Monsoon,medium,medium,132.57802102998681,87.23,3,2023,63
2023-03-04,Wheat,Grains,Monsoon,medium,high,80.26202754032225,56.06,3,2023,63
2023-03-04,Corn,Grains,Monsoon,high,low,84.0723992247153,84.67,3,2023,63
2023-03-04,Barley,Grains,Monsoon,medium,high,166.58910572043467,104.95,3,2023,63
2023-03-04,Oats,Grains,Monsoon,high,medium,55.40387551630815,49.78,3,2023,63
2023-03-04,Milk,Dairy,Monsoon,low,high,135.70311269113563,71.79,3,2023,63
2023-03-04,Cheese,Dairy,Monsoon,low,high,168.3195773383961,91.0,3,2023,63
2023-03-04,Butter,Dairy,Monsoon,medium,medium,164.16896987745744,108.98,3,2023,63
2023-03-04,Yogurt,Dairy,Monsoon,high,none,179.06311418383814,193.07,3,2023,63
2023-03-04,Cream,Dairy,Monsoon,high,low,24.56274876750893,23.38,3,2023,63
2023-03-04,Chicken,Meat,Monsoon,low,high,30.033353645739513,15.49,3,2023,63
2023-03-04,Beef,Meat,Monsoon,low,high,89.6253035693384,45.32,3,2023,63
2023-03-04,Pork,Meat,Monsoon,low,high,73.63590238925187,43.35,3,2023,63
2023-03-04,Fish,Meat,Monsoon,low,high,21.088467773116115,10.61,3,2023,63
2023-03-04,Lamb,Meat,Monsoon,low,none,75.38223610603075,44.98,3,2023,63
2023-03-11,Tomatoes,Vegetables,Monsoon,medium,medium,193.84981754929987,132.32,3,2023,70
2023-03-11,Potatoes,Vegetables,Monsoon,low,high,99.87884103660411,49.78,3,2023,70
2023-03-11,Onions,Vegetables,Monsoon,medium,high,177.79048886286049,116.1,3,2023,70
2023-03-11,Carrots,Vegetables,Monsoon,low,none,127.88713871695754,88.24,3,2023,70
2023-03-11,Spinach,Vegetables,Monsoon,medium,medium,40.683141805143855,30.69,3,2023,70
2023-03-11,Apples,Fruits,Monsoon,high,high,127.5372636632156,102.59,3,2023,70
2023-03-11,Bananas,Fruits,Monsoon,high,high,66.27128459405758,55.38,3,2023,70
2023-03-11,Oranges,Fruits,Monsoon,medium,none,153.90293371438736,127.84,3,2023,70
2023-03-11,Mangoes,Fruits,Monsoon,low,low,67.11519802420685,43.49,3,2023,70
2023-03-11,Grapes,Fruits,Monsoon,low,low,54.26065551710856,33.34,3,2023,70
2023-03-11,Rice,Grains,Monsoon,low,high,73.8617607741909,38.91,3,2023,70
2023-03-11,Wheat,Grains,Monsoon,high,low,98.06497963766842,94.24,3,2023,70
2023-03-11,Corn,Grains,Monsoon,low,low,162.90832402133324,101.49,3,2023,70
2023-03-11,Barley,Grains,Monsoon,low,low,153.49291174134,91.36,3,2023,70
2023-03-11,Oats,Grains,Monsoon,medium,low,29.22742265167967,22.98,3,2023,70
2023-03-11,Milk,Dairy,Monsoon,low,medium,101.0630694405427,56.55,3,2023,70
2023-03-11,Cheese,Dairy,Monsoon,high,none,134.2539453987253,131.78,3,2023,70
2023-03-11,Butter,Dairy,Monsoon,medium,medium,40.311773693051855,28.94,3,2023,70
2023-03-11,Yogurt,Dairy,Monsoon,high,medium,24.83617772808835,25.42,3,2023,70
2023-03-11,Cream,Dairy,Monsoon,high,low,148.72250356703984,144.8,3,2023,70
2023-03-11,Chicken,Meat,Monsoon,medium,high,105.51806132450969,72.26,3,2023,70
2023-03-11,Beef,Meat,Monsoon,medium,low,131.29234377586184,103.11,3,2023,70
2023-03-11,Pork,Meat,Monsoon,medium,low,111.97473374811118,93.22,3,2023,70
2023-03-11,Fish,Meat,Monsoon,high,none,63.62366512461721,70.66,3,2023,70
2023-03-11,Lamb,Meat,Monsoon,high,low,119.11888266258157,120.05,3,2023,70
2023-03-18,Tomatoes,Vegetables,Monsoon,medium,high,151.6251060825275,112.91,3,2023,77
2023-03-18,Potatoes,Vegetables,Monsoon,medium,high,123.2413904048078,86.29,3,2023,77
2023-03-18,Onions,Vegetables,Monsoon,medium,low,32.3193276636727,23.72,3,2023,77
2023-03-18,Carrots,Vegetables,Monsoon,medium,none,166.83416851270175,130.63,3,2023,77
2023-03-18,Spinach,Vegetables,Monsoon,high,low,105.21841868750386,97.86,3,2023,77
2023-03-18,Apples,Fruits,Monsoon,low,high,173.25303462046531,91.54,3,2023,77
2023-03-18,Bananas,Fruits,Monsoon,high,high,142.46919447725398,134.2,3,2023,77
2023-03-18,Oranges,Fruits,Monsoon,low,none,153.17620878807264,90.56,3,2023,77
2023-03-18,Mangoes,Fruits,Monsoon,medium,none,45.29848303919773,36.37,3,2023,77
2023-03-18,Grapes,Fruits,Monsoon,low,medium,154.64289380589244,92.71,3,2023,77
2023-03-18,Rice,Grains,Monsoon,low,medium,187.1474386755149,103.62,3,2023,77
2023-03-18,Wheat,Grains,Monsoon,medium,high,67.71463118094306,43.22,3,2023,77
2023-03-18,Corn,Grains,Monsoon,medium,none,36.688665945848584,31.24,3,2023,77
2023-03-18,Barley,Grains,Monsoon,high,low,38.248371644575435,40.14,3,2023,77
2023-03-18,Oats,Grains,Monsoon,high,high,106.80932001467784,88.27,3,2023,77
2023-03-18,Milk,Dairy,Monsoon,low,low,147.33672952914782,96.72,3,2023,77
2023-03-18,Cheese,Dairy,Monsoon,high,low,124.88350637982491,114.04,3,2023,77
2023-03-18,Butter,Dairy,Monsoon,medium,high,149.80382432422826,98.37,3,2023,77
2023-03-18,Yogurt,Dairy,Monsoon,low,medium,107.6981612459445,58.92,3,2023,77
2023-03-18,Cream,Dairy,Monsoon,medium,medium,93.42012953131041,62.37,3,2023,77
2023-03-18,Chicken,Meat,Monsoon,low,high,151.04220640331553,78.18,3,2023,77
2023-03-18,Beef,Meat,Monsoon,medium,high,159.3955090291346,108.53,3,2023,77
2023-03-18,Pork,Meat,Monsoon,medium,none,174.0801934807675,147.76,3,2023,77
2023-03-18,Fish,Meat,Monsoon,medium,medium,44.632129985544225,34.66,3,2023,77
2023-03-18,Lamb,Meat,Monsoon,low,none,89.81016852279699,60.06,3,2023,77
2023-03-25,Tomatoes,Vegetables,Monsoon,low,high,170.5548073843742,89.37,3,2023,84
2023-03-25,Potatoes,Vegetables,Monsoon,medium,low,173.39823041630132,119.91,3,2023,84
2023-03-25,Onions,Vegetables,Monsoon,medium,high,132.2334551313478,86.76,3,2023,84
2023-03-25,Carrots,Vegetables,Monsoon,low,high,141.09607752444632,71.84,3,2023,84
2023-03-25,Spinach,Vegetables,Monsoon,high,high,70.6431119336915,62.14,3,2023,84
2023-03-25,Apples,Fruits,Monsoon,low,high,160.94004164249637,93.46,3,2023,84
